RunId,iteration,Step,height,width,hex,init0,init1,init2,inv0,inv1,inv2,increase_rate,color_map,0,1,2,$n_r$,$n_s$,$n_p$
0,0,373,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",168835,73951,7214,0.67534,0.295804,0.028856
0,0,374,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",169183,73598,7219,0.676732,0.294392,0.028876
0,0,375,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",169540,73314,7146,0.67816,0.293256,0.028584
0,0,376,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",169825,72947,7228,0.6793,0.291788,0.028912
0,0,377,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",170119,72592,7289,0.680476,0.290368,0.029156
0,0,378,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",170402,72265,7333,0.681608,0.28906,0.029332
0,0,379,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",170722,71931,7347,0.682888,0.287724,0.029388
0,0,380,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",170994,71559,7447,0.683976,0.286236,0.029788
0,0,381,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",171349,71205,7446,0.685396,0.28482,0.029784
0,0,382,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",171707,70803,7490,0.686828,0.283212,0.02996
0,0,383,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",171980,70476,7544,0.68792,0.281904,0.030176
0,0,384,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",172238,70186,7576,0.688952,0.280744,0.030304
0,0,385,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",172521,69870,7609,0.690084,0.27948,0.030436
0,0,386,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",172799,69527,7674,0.691196,0.278108,0.030696
0,0,387,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",173118,69200,7682,0.692472,0.2768,0.030728
0,0,388,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",173450,68849,7701,0.6938,0.275396,0.030804
0,0,389,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",173707,68506,7787,0.694828,0.274024,0.031148
0,0,390,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",173960,68188,7852,0.69584,0.272752,0.031408
0,0,391,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",174203,67907,7890,0.696812,0.271628,0.03156
0,0,392,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",174461,67622,7917,0.697844,0.270488,0.031668
0,0,393,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",174746,67303,7951,0.698984,0.269212,0.031804
0,0,394,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",175056,67004,7940,0.700224,0.268016,0.03176
0,0,395,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",175223,66850,7927,0.700892,0.2674,0.031708
0,0,396,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",175505,66551,7944,0.70202,0.266204,0.031776
0,0,397,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",175786,66320,7894,0.703144,0.26528,0.031576
0,0,398,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",175941,66097,7962,0.703764,0.264388,0.031848
0,0,399,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",176127,65897,7976,0.704508,0.263588,0.031904
0,0,400,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",176289,65732,7979,0.705156,0.262928,0.031916
0,0,401,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",176531,65451,8018,0.706124,0.261804,0.032072
0,0,402,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",176693,65283,8024,0.706772,0.261132,0.032096
0,0,403,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",176915,65009,8076,0.70766,0.260036,0.032304
0,0,404,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",177115,64817,8068,0.70846,0.259268,0.032272
0,0,405,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",177328,64687,7985,0.709312,0.258748,0.03194
0,0,406,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",177502,64489,8009,0.710008,0.257956,0.032036
0,0,407,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",177711,64278,8011,0.710844,0.257112,0.032044
0,0,408,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",177876,64129,7995,0.711504,0.256516,0.03198
0,0,409,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178103,63901,7996,0.712412,0.255604,0.031984
0,0,410,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178263,63692,8045,0.713052,0.254768,0.03218
0,0,411,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178355,63580,8065,0.71342,0.25432,0.03226
0,0,412,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178505,63426,8069,0.71402,0.253704,0.032276
0,0,413,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178626,63271,8103,0.714504,0.253084,0.032412
0,0,414,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178859,63041,8100,0.715436,0.252164,0.0324
0,0,415,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178940,62961,8099,0.71576,0.251844,0.032396
0,0,416,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179020,62810,8170,0.71608,0.25124,0.03268
0,0,417,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179171,62669,8160,0.716684,0.250676,0.03264
0,0,418,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179375,62504,8121,0.7175,0.250016,0.032484
0,0,419,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179584,62347,8069,0.718336,0.249388,0.032276
0,0,420,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179694,62192,8114,0.718776,0.248768,0.032456
0,0,421,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179801,62010,8189,0.719204,0.24804,0.032756
0,0,422,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179897,61861,8242,0.719588,0.247444,0.032968
0,0,423,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180035,61660,8305,0.72014,0.24664,0.03322
0,0,424,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180110,61544,8346,0.72044,0.246176,0.033384
0,0,425,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180202,61458,8340,0.720808,0.245832,0.03336
0,0,426,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180229,61330,8441,0.720916,0.24532,0.033764
0,0,427,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180320,61170,8510,0.72128,0.24468,0.03404
0,0,428,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180383,61000,8617,0.721532,0.244,0.034468
0,0,429,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180395,60897,8708,0.72158,0.243588,0.034832
0,0,430,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180441,60794,8765,0.721764,0.243176,0.03506
0,0,431,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180439,60686,8875,0.721756,0.242744,0.0355
0,0,432,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180435,60634,8931,0.72174,0.242536,0.035724
0,0,433,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180429,60531,9040,0.721716,0.242124,0.03616
0,0,434,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180440,60447,9113,0.72176,0.241788,0.036452
0,0,435,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180412,60331,9257,0.721648,0.241324,0.037028
0,0,436,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180360,60289,9351,0.72144,0.241156,0.037404
0,0,437,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180296,60216,9488,0.721184,0.240864,0.037952
0,0,438,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180243,60201,9556,0.720972,0.240804,0.038224
0,0,439,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180169,60149,9682,0.720676,0.240596,0.038728
0,0,440,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",180065,60147,9788,0.72026,0.240588,0.039152
0,0,441,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179953,60150,9897,0.719812,0.2406,0.039588
0,0,442,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179871,60175,9954,0.719484,0.2407,0.039816
0,0,443,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179900,60111,9989,0.7196,0.240444,0.039956
0,0,444,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179801,60082,10117,0.719204,0.240328,0.040468
0,0,445,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179748,60067,10185,0.718992,0.240268,0.04074
0,0,446,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179622,60107,10271,0.718488,0.240428,0.041084
0,0,447,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179495,60153,10352,0.71798,0.240612,0.041408
0,0,448,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179379,60256,10365,0.717516,0.241024,0.04146
0,0,449,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179292,60235,10473,0.717168,0.24094,0.041892
0,0,450,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179183,60340,10477,0.716732,0.24136,0.041908
0,0,451,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",179084,60367,10549,0.716336,0.241468,0.042196
0,0,452,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178943,60456,10601,0.715772,0.241824,0.042404
0,0,453,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178792,60554,10654,0.715168,0.242216,0.042616
0,0,454,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178750,60594,10656,0.715,0.242376,0.042624
0,0,455,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178663,60685,10652,0.714652,0.24274,0.042608
0,0,456,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178550,60765,10685,0.7142,0.24306,0.04274
0,0,457,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178410,60823,10767,0.71364,0.243292,0.043068
0,0,458,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178267,60956,10777,0.713068,0.243824,0.043108
0,0,459,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",178173,61051,10776,0.712692,0.244204,0.043104
0,0,460,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",177983,61239,10778,0.711932,0.244956,0.043112
0,0,461,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",177871,61407,10722,0.711484,0.245628,0.042888
0,0,462,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",177698,61531,10771,0.710792,0.246124,0.043084
0,0,463,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",177498,61774,10728,0.709992,0.247096,0.042912
0,0,464,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",177392,61900,10708,0.709568,0.2476,0.042832
0,0,465,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",177247,62075,10678,0.708988,0.2483,0.042712
0,0,466,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",177113,62273,10614,0.708452,0.249092,0.042456
0,0,467,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",176902,62468,10630,0.707608,0.249872,0.04252
0,0,468,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",176830,62520,10650,0.70732,0.25008,0.0426
0,0,469,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",176653,62606,10741,0.706612,0.250424,0.042964
0,0,470,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",176579,62701,10720,0.706316,0.250804,0.04288
0,0,471,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",176413,62846,10741,0.705652,0.251384,0.042964
0,0,472,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",176199,63013,10788,0.704796,0.252052,0.043152
0,0,473,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",176077,63119,10804,0.704308,0.252476,0.043216
0,0,474,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",175896,63407,10697,0.703584,0.253628,0.042788
0,0,475,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",175737,63569,10694,0.702948,0.254276,0.042776
0,0,476,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",175542,63770,10688,0.702168,0.25508,0.042752
0,0,477,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",175401,63951,10648,0.701604,0.255804,0.042592
0,0,478,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",175269,64090,10641,0.701076,0.25636,0.042564
0,0,479,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",175092,64281,10627,0.700368,0.257124,0.042508
0,0,480,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",174988,64380,10632,0.699952,0.25752,0.042528
0,0,481,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",174878,64500,10622,0.699512,0.258,0.042488
0,0,482,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",174687,64702,10611,0.698748,0.258808,0.042444
0,0,483,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",174457,64845,10698,0.697828,0.25938,0.042792
0,0,484,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",174375,64930,10695,0.6975,0.25972,0.04278
0,0,485,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",174194,65034,10772,0.696776,0.260136,0.043088
0,0,486,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",173972,65173,10855,0.695888,0.260692,0.04342
0,0,487,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",173855,65280,10865,0.69542,0.26112,0.04346
0,0,488,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",173692,65452,10856,0.694768,0.261808,0.043424
0,0,489,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",173468,65546,10986,0.693872,0.262184,0.043944
0,0,490,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",173242,65709,11049,0.692968,0.262836,0.044196
0,0,491,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",173042,65960,10998,0.692168,0.26384,0.043992
0,0,492,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",172917,66113,10970,0.691668,0.264452,0.04388
0,0,493,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",172792,66288,10920,0.691168,0.265152,0.04368
0,0,494,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",172657,66407,10936,0.690628,0.265628,0.043744
0,0,495,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",172497,66584,10919,0.689988,0.266336,0.043676
0,0,496,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",172318,66763,10919,0.689272,0.267052,0.043676
0,0,497,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",172164,66858,10978,0.688656,0.267432,0.043912
0,0,498,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",172006,67001,10993,0.688024,0.268004,0.043972
0,0,499,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",171847,67161,10992,0.687388,0.268644,0.043968
0,0,500,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",171669,67306,11025,0.686676,0.269224,0.0441
0,0,501,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",171497,67528,10975,0.685988,0.270112,0.0439
0,0,502,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05449949279042037,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",171408,67675,10917,0.685632,0.2707,0.043668
0,0,503,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.05949483688050452,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",171376,67712,10912,0.685504,0.270848,0.043648
0,0,504,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.06507367132328722,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",171411,67650,10939,0.685644,0.2706,0.043756
0,0,505,500,500,False,0.6211180124223603,0.3726708074534162,0.24844720496894412,0.07095385505152081,0.5,0.3,True,"{0: 'red', 1: 'purple', 2: 'yellow'}",171606,67457,10937,0.686424,0.269828,0.043748
